address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,class
1Hd7mP3oZ5FKHFYGV3JLFpTXkT2ie7g34m,7232853,"('2011-05-03', 20)",82,1.104761905,232,210,67,9454,12834.07634,105135,0,343.18,343.18,1.634190476,1.479224138,343.18,0
1451zWpWjoX1v9FZyzSJqJjnwPbtYfayeJ,4713640,"('2011-06-12', 5)",22,9.75,39,4,67,53605.5,53605.5,105764,1447,134.75,134.75,33.6875,3.455128205,134.75,0
1C7WdGfsTnXCSH5S5VMUzrXYGA3rvEfAbA,37779594,"('2011-09-01', 2)",62,15.5,62,4,67,19667.5,21423.75,35619,10741,69.87,70,17.4675,1.129032258,70,0
19XXxQcZXf7g4sVTCXfw2Y9iLhPt7fLsFK,2409093,"('2011-05-15', 14)",7,1.052631579,20,19,67,2755,2788.5,6771,160,3.06,3.06,0.161052632,0.153,3.06,0
1KBbZgdW8Du5ikisEkw1yYzQSd7gW2EYZN,60441718,"('2011-06-06', 3)",64,7.888888889,71,9,67,132019,795252.2,3616423,904,23.34,23.34,2.593333333,0.328732394,23.34,0
1NyfBTqxr2wqsmwNUX7oXVdKvS1QSoXEXp,24726648,"('2011-06-10', 2)",46,15,45,3,49,7751,76441,215821,5751,7.09,45.51,2.363333333,1.011333333,45.51,0
14ayQ23wVZv4Z2ZjwctqxmtEMud5fLpLvb,62952140,"('2013-05-14', 11)",10,1.066666667,16,15,67,2923,157121.5455,1671787,0,8.64414164,8.64414164,0.576276109,0.540258853,8.64414164,0
1KZFqcf9VeRzfYrN3T5LpBFNtRg6cQ188a,51844380,"('2013-01-04', 48)",9,1.861111111,67,36,67,0,957727.0392,48821242,0,123.0227869,136.5164096,3.417299635,2.037558352,136.5164096,0
1Bpqjnfrp4BKxdGFKs1akUzzqxAEW6dVBU,59705011,"('2011-09-20', 4)",131,3.036363636,167,55,67,4406,17947.23077,191125,260,319.02,319.02,5.800363636,1.910299401,319.02,0
1NcA2fKKZirs4wLprYw8joFDbEfjGKgmPN,9905661,"('2011-01-28', 25)",26,2.666666667,88,33,67,2897,170627.625,2044342,0,66.81,66.81,2.024545455,0.759204545,66.81,0
1JFtgK8r1jd9me53hTqs5zo5HjuRzEdYyQ,7752160,"('2011-05-12', 25)",81,6.4375,206,32,65,2829,15183.46667,62238,0,133.52,133.52,4.1725,0.64815534,133.52,0
1Ho3ws1FG8awLxPx4je3WZNBqRoAn5Aht7,27750161,"('2011-06-09', 3)",24,4.6,23,5,66,84422.5,84422.5,132401,36444,3.42546584,3.42546584,0.685093168,0.148933297,3.42546584,0
18aG17d7yDHYAMwvLXgVcSJA8hni5xWyCY,143308940,"('2015-09-16', 2)",26,3.25,26,8,61,43200,131269.6667,587062,5435,109.9762408,109.9762408,13.7470301,4.229855415,109.9762408,0
1psQadimp2T8JHwM85GneJZeb3mbgRDE4,56519780,"('2011-06-08', 4)",174,3.037037037,164,54,67,24916.5,50762.01923,353181,0,1658.483552,1658.483552,30.71265837,10.11270459,1658.483552,0
1KptwN2uMWvdMzenSYGRg9VHndCehk4h2T,12372344,"('2011-06-29', 3)",62,10.16666667,61,6,67,43665,65680.8,218417,334,159.43,159.43,26.57166667,2.613606557,159.43,0
1MAuw6CJh9WKh538p2YTDvQQaFh3D7qgzA,32817636,"('2011-04-30', 2)",35,2.7,27,10,67,96040.5,152579.5,388883,29354,110.35,110.35,11.035,4.087037037,110.35,0
1Erc4p6tCufYQod6mAPf9FiqkUC31eqGMJ,2948223,"('2011-06-05', 4)",19,1,18,18,67,8640,15800.94118,57517,2522,15.13,15.13,0.840555556,0.840555556,15.13,0
14hBsz2hg3YKAUeigArTHw4Ax1M2LGRi4m,1031028,"('2011-04-17', 25)",6,1.333333333,20,15,67,1740,22155.06667,163708,0,46.42,46.42,3.094666667,2.321,46.42,0
1DDper6JifqXQoV6R9Kshzcd2BxyS47x2X,60676063,"('2011-05-03', 13)",32,9.833333333,118,12,67,51554,38854.4,72313,3886,182.38,182.38,15.19833333,1.54559322,182.38,0
1JNhhV7sWPdUUoj33By6TPXCTfLw85fnay,2830941,"('2011-06-22', 4)",22,1,23,23,67,7999,20148.55556,117333,1365,19.07,19.07,0.829130435,0.829130435,19.07,0
1GuQhMcEoNuKQKaiyMgitx7fwCkteEsWyD,4264311,"('2011-04-24', 21)",25,0.891304348,41,46,67,623,10653.59375,80861,0,24.7,24.7,0.483043478,0.54195122,22.22,0
1Hdoe6QP12og9i96aBAAvN6gkn2f64yoUC,22013502,"('2011-07-20', 3)",67,1.034482759,60,58,67,12193,23496.81132,99545,0,335.3560455,335.3560455,5.782000785,5.589267426,335.3560455,0
1LeTXQDgModMYdgfgXK4bwmGZYDTxiLUYt,5531047,"('2011-07-31', 3)",14,1.727272727,19,11,63,4095.5,17050,89869,582,49.08305577,49.08305577,4.462095979,2.583318725,49.08305577,0
1LGpwDU5djqsR1X14Tcass3y9fULTzxJq3,20147809,"('2011-02-09', 2)",60,1.423076923,37,26,67,168066,221945.3684,621786,6418,110.95,110.95,4.267307692,2.998648649,110.95,0
1SMH87NkpvY8AfgqACABLyYsXhpNjPcfH,92819015,"('2014-01-30', 2)",31,5.4,27,5,40,1754490,1754490,3446568,62412,314.9691484,314.9996994,62.99382969,11.66665553,314.9996994,0
14JdV8FdkrxKz3atoJZT7TqexL7KQZvkad,66449968,"('2012-05-30', 3)",261,1.582677165,201,127,67,28645.5,61672.04386,662478,1998,173.46,173.46,1.365826772,0.862985075,173.46,0
1K2MM4QeHgtER2HScsDYs5Hjy3DzdokKjV,4743424,"('2011-05-03', 7)",39,6.375,102,16,67,17005,57346.07692,453418,0,126.73,126.73,7.920625,1.24245098,126.73,0
1141qLXqx4SBy6FfAGXwgwBe6tRDUsxoa4,11427410,"('2011-06-12', 2)",47,9.4,47,5,65,52518,55094,93387,19377,47.2282623,47.2282623,9.44565246,1.004856645,47.2282623,0
1HexxUThXyb8WBPWjE5Lz2zUC2mHNZzRah,19039465,"('2011-06-12', 9)",32,1.046153846,68,65,67,8143,14001.89474,66148,1554,16.32,16.32,0.251076923,0.24,16.32,0
15qwxRSZ7ZWVsQ5t8kTU3vGWrw7u8GHFLu,76173352,"('2011-06-03', 8)",161,5.255319149,247,47,68,4981.5,286110.0625,13083071,0,557.5911756,557.5911756,11.86364203,2.257454152,557.5911756,0
14eYsDW9TgwVW5cTxEmPcmpcJWYRm4Mh1y,718816,"('2011-05-24', 7)",9,8.666666667,26,3,67,1400,1400,1400,1400,4.37,4.37,1.456666667,0.168076923,4.37,0
1Dopb6wSiiBmAp6hmSoNGQm6KbZZgrvqvz,2060348,"('2011-05-11', 5)",18,4.666666667,28,6,67,38541,34341.4,54799,16762,47.26,47.26,7.876666667,1.687857143,47.26,0
1JpgBLgdk3KqQV8Ui1Fuh1p2Q5ZG8nSvLq,94069442,"('2011-12-31', 3)",86,1.571428571,66,42,67,101304.5,766704.625,13478293,2210,165.0384695,165.0384695,3.929487369,2.500582871,165.0384695,0
19adQG14tUDzcaZanwVeMfjdw81i5QXpEa,10450861,"('2011-06-24', 3)",25,2.4,24,10,67,51778,519085.5556,3458168,1824,10.202369,10.202369,1.0202369,0.425098708,10.202369,0
14TAMSaUwxxHMH6bqLEfYxhC5KnpBRM3o2,24625776,"('2011-01-25', 9)",7,1.8,18,10,67,646,481149.7273,4763287,0,31.13,31.13,3.113,1.729444444,31.13,0
16ctzBwwHxmLwpBvdkNGug78JQGqW2nv4H,37151338,"('2011-06-27', 4)",24,1.1875,19,16,67,113956,210246.7692,1278061,0,67.27518303,67.27518303,4.204698939,3.540799107,67.27518303,0
1Mh8Rd2XADNYs8iH7eEaebmWXcsKcid5DS,103755590,"('2011-06-20', 4)",36,2.2,33,15,67,28144,93397.5,300088,17214,56.6534,56.6534,3.776893333,1.716769697,56.6534,0
1Q1MK4VmS85SVijC7bmrZe9TCv9WkdXh7g,3860591,"('2011-06-17', 4)",19,4.666666667,28,6,67,32803,43966.33333,89621,9475,20.18086915,20.18086915,3.363478192,0.720745327,20.18086915,0
1yqcHyTbX5vk1TSR3aLrkJAkHGgoQqwpZ,2298452,"('2011-05-14', 6)",24,2.5,25,10,67,92091,81443.75,131068,10525,1527.62,1527.62,152.762,61.1048,1527.62,0
1MFcNK6NbgxKTgGsE6dM31r9mGV8Jjeuyz,124905682,"('2011-03-01', 3)",96,6,96,16,65,75692,5297882,46911969,5469,286.074433,286.0841446,17.87965206,2.980043173,286.0841446,0
1JHfqX5c4cW9WgZ9YtKVZV4A8uMcBEncNA,4192116,"('2011-07-07', 2)",24,2.222222222,20,9,66,43139,75183.44444,203614,3884,19.62,20.62,2.18,1.031,20.62,0
1FtiNDWTRAbvwYDywo9aDvYuDNTjN1J9i6,8287997,"('2011-04-10', 20)",17,5,85,17,67,6165,6165,6165,6165,33.68,33.68,1.981176471,0.396235294,33.68,0
1P3PCALnkYeM1yZKvxjBEWEZhB5BiXuZLD,3547075,"('2011-05-15', 3)",32,2.5,30,12,67,39543.5,51965.6,140469,2086,167.84,167.84,13.98666667,5.594666667,167.84,0
1P73ZThiqeUgC4vBjS1fDFcE41JgmosgAb,50201981,"('2011-05-14', 9)",123,13.66666667,205,15,67,22939,29761.2,72618,7858,255.45,255.45,17.03,1.246097561,255.45,0
1E1Bxoreco9RbT5Kofh6V3TwXiPNtGhbQv,32608914,"('2011-04-29', 7)",66,7.6,114,15,67,377197.5,297681.375,606102,22526,120.9100686,120.9100686,8.060671241,1.060614637,120.9100686,0
1QBm3RF6ZxeS8P7F4R6Un1rbND18zxeBsB,21667274,"('2011-05-10', 9)",71,1.202380952,101,84,67,14687.5,21746.55556,83655,0,83.97139992,83.97139992,0.999659523,0.831399999,83.97139992,0
1nykJKnvDPwQpfpMvafn1xRzWqCv1Zx5y,7319538,"('2011-06-20', 4)",38,2.894736842,55,19,66,7014,17856.66667,58076,277,33.66518508,33.66518508,1.771851846,0.612094274,33.66518508,0
1FL4qxDU38MK7g7ytSF4gE6rSEMQcsp9Q6,24830249,"('2011-06-06', 4)",38,1,31,31,67,13508,25517.85185,94616,2131,109.21,109.21,3.522903226,3.522903226,109.21,0
1PLtjPfFfcNyqmZcvmfXBtigZ8NzNThq9r,4569503,"('2011-06-06', 6)",19,15,30,2,53,51321.5,51321.5,59632,43011,2.26026921,2.35978019,1.130134605,0.07865934,2.35978019,0
1JkT6EQMotCz6BFqPWFd3kFDQzU1qa119N,219223911,"('2011-01-24', 18)",188,7.489130435,689,92,67,15511.5,131851.3571,2494078,0,28.97047519,29.13833229,0.314896469,0.042290758,29.13833229,0
1GWaDDxxJuTvdGGa6mBWRcewFg8wT2vBva,13638414,"('2011-06-06', 7)",91,5.742857143,201,35,67,11207,12635.67857,38404,366,221.3,221.3,6.322857143,1.100995025,221.3,0
14zVM6t5SgQc8RxkAcLWnFbJViZGgMG8Za,59033825,"('2011-07-17', 2)",24,1.538461538,20,13,67,10492.5,33515.83333,98044,293,37.56954106,37.56954106,2.889964697,1.878477053,37.56954106,0
1CdPjVwQsYjieXTLM3BTgB3i23HRV6MFq8,195896801,"('2017-08-04', 2)",32,1.428571429,20,14,67,692626,3269754.6,12055518,477450,47.84919361,47.84919361,3.417799544,2.392459681,47.84919361,0
17xSvmgSfk9Mo2R9yHm5pv43kd4PmVP5TV,31002149,"('2011-05-07', 16)",75,32,288,9,65,10797,15060,30546,5897,72.41124545,72.42447241,8.045693939,0.251473863,72.42447241,0
135LrwnKj7zVhmL6Jn1FJ9XsNVSWjA38Ur,11877355,"('2011-03-29', 3)",29,1.043478261,24,23,67,18236,38061.04546,152022,1863,298.02,298.02,12.9573913,12.4175,298.02,0
1GYhg5qwQe1ceY8iDkWnqHoW6CQrHu9EqM,54195642,"('2011-06-05', 6)",392,13.82608696,636,46,67,7117,31424.22727,678179,0,150.62,150.62,3.274347826,0.236823899,150.62,0
1Hu65eC7hSEZJwax9G2yzJY9YsA5qauyXu,26660027,"('2011-06-10', 4)",61,5,70,14,67,29524,136523.6667,1092914,0,252.409614,252.409614,18.02925814,3.605851629,252.409614,0
1FYhEB7hcqACSBDXZ3V3NjEgCduHyLGHhZ,1693508,"('2011-03-26', 4)",11,4.4,22,5,64,16635,18406.33333,33157,5427,10.15,10.15,2.03,0.461363636,10.15,0
19DVCb9pfvLgwojacqgimP6fxbM1nG2XWN,1754872,"('2011-04-20', 7)",10,1.153846154,15,13,67,2210,32166.88889,198130,0,488.5,488.5,37.57692308,32.56666667,488.5,0
12i7qeKKz69nU7YgefpaMDoef8Gf5UsphB,83683863,"('2011-05-17', 2)",52,8.666666667,52,6,67,26565,26565,32453,20677,94.86147723,94.86147723,15.81024621,1.824259178,94.86147723,0
1Dk1R3JFbxCiUyk63afWHBQChPTJttZFER,104689816,"('2011-09-03', 3)",157,5,145,29,67,121856.5,190806.4,570310,5209,234.7803813,234.7803813,8.095875218,1.619175044,234.7803813,0
1L9CYEb8nAX8p2KKdsDRmeQP6C5916q6gX,4368642,"('2011-06-06', 8)",50,5.888888889,159,27,67,7473,10778.76,31956,0,185.16,185.16,6.857777778,1.164528302,185.16,0
15tidLUvDHg3ZQvcLU1bpJw6WPZq5Ha2tF,22548449,"('2011-05-24', 4)",85,1.666666667,70,42,67,41393,94877.22222,810865,625,1507.51,1507.51,35.89309524,21.53585714,1507.51,0
1Pm4AfJJibCq1D6BCVyqEcJTff73w5rERF,71025783,"('2011-05-07', 11)",31,30,120,4,62,19904319.5,19904319.5,39800866,7773,11.492605,11.492605,2.87315125,0.095771708,11.492605,0
1NfPjFYhQvzNkAGmNM1Z1GF7pbmmFCZ16,24331689,"('2011-05-26', 5)",18,1,13,13,67,67369,192424.5556,1202849,290,5.7,5.7,0.438461538,0.438461538,5.7,0
1DfSsFJRVJRxNzp1Y5vZAodVGr4YDeoXXC,6732538,"('2011-06-07', 4)",22,5.833333333,35,6,65,5530,5668,9141,2961,5.25,5.25,0.875,0.15,5.25,0
1RvFvnbWdaR47BWYSFDUXXwSJhHeFCDJx,85476190,"('2011-04-06', 19)",38,2.352941176,120,51,67,7585,18810.42553,93930,0,440.5112,440.5112,8.63747451,3.670926667,440.5112,0
13MvDaLttfseTAJnSXkApAvHhvVpSFsPzX,7495188,"('2011-04-04', 32)",75,1.275261324,366,287,67,3559,9212.64497,80360,0,410.25,410.25,1.429442509,1.120901639,410.25,0
1Kt3iBVkWrTNwPCCf4vnbNsXNnAcAvZBvz,1985887,"('2017-12-03', 39)",17,22.75,182,8,0,487,14114.57143,47078,0,1.63136919,1.63141919,0.203921149,0.008963842,1.63141919,1
1PoNzi7PGzRyvc9KWYBcaauS3oeJqa5vFg,5172690,"('2014-07-07', 58)",29,0.683333333,287,420,0,939,1188.613861,4743,0,1116.055843,1116.065853,0.093205676,0.136433429,39.15639419,1
3Juu2zGz5P1Vfux3VwKVTq8C6p2EYkyG8F,20888714,"('2018-07-11', 9)",105,0.79245283,126,159,0,39470,118404.3014,6129825,0,13.13249624,13.14393459,0.082594316,0.027715618,13.13249624,1
1BestZsie6f8cVSTmL9Pqt5Cc3HbDVYrBW,49071,"('2015-02-05', 32)",1,0.523809524,11,21,0,139.5,549.3,4318,0,3.48984921,3.48984921,0.066017828,0.126034035,1.38637439,1
35MvT575mUiiDBxwbncK7gt6zYHQzT23SF,2775901,"('2015-04-12', 83)",14,1.255474453,172,137,0,504,7396.070707,608232,0,1.85388704,1.85388704,0.009350855,0.007436437,1.28106709,1
1BmZW65ZoeLa1kbL9MPFLfkS818mqFUSma,28329132,"('2015-05-11', 42)",185,1.269736842,579,456,0,6622,29512.0549,373766,0,9.73751826,9.74640858,0.01332594,0.010510396,6.085519,1
1PonziSPomZskfn9mR59v45SdpBG3MgEob,6387509,"('2014-09-23', 6)",5,1.6,8,5,0,1665.5,2487.75,5048,1572,355000,355100,0.0071,0.00443875,0.03551,1
1ponziUjuCVdB167ZmTWH48AURW1vE64q,117933299,"('2014-02-08', 3153)",23,2.637134052,3423,1298,0,0,1731.968438,4257381,0,348.6016636,348.6410535,0.2685631,0.101850506,348.6342835,1
1MoneySKsyZewy9c7wPyWdX7j6Lxgfazdc,17457974,"('2014-02-15', 223)",10,1.966666667,177,90,0,0,3684.916667,198265,0,36.26444964,36.26446964,0.402562996,0.204580676,36.23066964,1
1CHJArco4Qv6cmTZNF7Km7cuATCD1Z1NSu,14479707,"('2014-03-21', 66)",8,1.06,53,50,0,0,589.125,10650,0,11.72397027,11.72399027,0.105473287,0.09950329,5.27367436,1
1CSFymHagFQoumXwn3x9ndsgxgqZNCKAnD,43688287,"('2013-04-17', 98)",9,1.808510638,85,47,2,0,31097.85965,895842,0,808.3303347,808.3303447,2.684320568,1.48427149,126.1630767,1
1LMvwHjudMmPNKe5Vd5GPY2pmPTyV2qLtu,44165755,"('2013-04-11', 32)",8,2.727272727,60,22,0,92415,142781,331787,4141,109.7722048,109.7822148,2.187581702,0.802280124,48.13680744,1
121x1rbwtPk4jg48V42zv1CprdY5Lm1ozb,3172652,"('2014-04-06', 57)",6,1.827586207,53,29,0,0,398.689655,3261,0,12.93835664,12.93835664,0.446150229,0.244119937,12.93835664,1
1PonzibJuT6NZ1a5xATqvsdNF5fqGRhnMC,8710728,"('2014-02-24', 185)",43,1.776,444,250,1,0,1362.492958,132774,0,14.23230721,14.23230721,0.032941368,0.0185105,8.23534195,1
1DDvAMNkiJkzezxT9S6nn6HMBNWffbJzaf,23307379,"('2015-06-17', 4)",62,1.2,66,55,0,37488,44612.09756,269036,923,3165.0001,3165.0001,57.54545636,47.95454697,3165.0001,1
1MikeTF8yRsinx8deb8UGR33PpGDtmeYyF,47369857,"('2016-05-23', 314)",74,7.829268293,963,123,0,0,12823.0896,3033563,0,23.92591054,23.92591054,0.134509685,0.017180273,16.54469121,1
1crJjF5qSkXrYf26uojyvDB7kARi7QdcH,143987,"('2015-01-11', 120)",2,1.688888889,76,45,0,0,42.315068,2604,0,53.70146324,53.70146324,1.19336585,0.706598201,53.70146324,1
1LQzWSmbEbzsqGM1ET3Sb2hMebntW4K7bd,904148,"('2015-01-11', 9)",9,0.65,13,20,0,220,20530.9,121293,0,18.49095087,18.49095087,0.709091148,1.090909458,14.18182296,1
1D5fYFjngQkj8KjuGemM55T4pfuJFHfNm2,50716601,"('2014-12-11', 126)",77,1.475,177,120,0,0,57620.34483,1546903,0,33.45503575,33.45503575,0.205349798,0.139220202,24.64197571,1
3NprGuLy6uTTt9UwW1doh3FLEGBZY6NJA3,4851834,"('2018-01-20', 270)",48,7.524822695,1061,141,0,11809.5,22727.05556,301421,0,7074.907207,7074.907207,50.17664686,6.668150054,7074.907207,1
121jfy7iR2Q6HCNL3oZFDK2WTjigFZRAVb,103352586,"('2014-04-03', 93)",11,1.485714286,208,140,0,430,1687.677083,32761,0,44.30391783,44.30391783,0.316456556,0.212999605,44.30391783,1
125LaznhCAssaRgtjbY3Fvi9jeLFKBaRdZ,42264038,"('2014-02-16', 36)",11,2.434782609,56,23,0,64,829.454545,11815,0,1.54384483,1.54384483,0.067123688,0.027568658,1.54384483,1
12cny1s79PGLN9Dfyzk4mskaVRzDYgZEv3,535387,"('2014-02-14', 287)",5,4.019230769,418,104,0,0,118.738182,3585,0,17.138668,17.138668,0.123727947,0.030733545,12.90945094,1
18YjZiXes86Zc6vzE2GroDpxYv3xmQDZ7,1854343,"('2014-02-15', 30)",19,1.148148148,62,54,0,1699,3575.428571,37713,0,43.37211306,43.37211306,0.779936909,0.679299888,42.11659306,1
17EtFaxBU2PKJq36V9thYX75FkvHsRZJXw,1106300,"('2014-03-03', 80)",8,0.551020408,81,147,1,0,72.027397,987,0,11.08944841,11.08944841,0.013854455,0.025017313,2.03660488,1
12cpNFvG1oRLtvghy4KyPG2GkV3ce7HHEC,28916441,"('2013-12-28', 10)",95,1.01459854,139,137,0,11943,26474.70769,229758,0,6.02458683,6.02458683,0.043975086,0.043342351,6.02458683,1
1CkSKivtRrsGN5vczEGhpcEdyWLU8wWSBy,1205689,"('2011-04-16', 19)",14,1.057692308,55,52,0,935.5,6245.1,85207,0,4.98,4.98,0.095769231,0.090545455,4.98,1
1F1dPZxdxVVigpGdsafnZ3cFBdMGDADFDe,196271497,"('2012-01-19', 8)",213,3.443037975,272,79,0,71599,790446.3621,13917235,0,190.8387694,190.8793526,2.415679232,0.701762326,190.8793525,1
1F82eh6NsE5NKYk9VY3bhJRXruaC3fzNcp,17514005,"('2013-11-12', 5)",76,0.265625,34,128,0,3165,18014.35484,122455,0,8.15359634,8.15359634,0.016970308,0.063888217,2.17219938,1
1KZpsXWQxUgh7Ftwg25PFGVmg3rDYwKP1x,20654503,"('2013-05-30', 419)",10,0.995157385,822,826,1,0,255.98294,97993,0,189.7378334,189.7378334,0.055575362,0.055629531,45.90524911,1
137NkPUTDbLboxqsfrbcbMsiXnkog1kmta,63663438,"('2014-05-21', 10)",483,3.272401434,913,279,0,25844,55873.51366,699611,0,1542.610744,1542.68855,3.249340894,0.993038242,906.6439152,1
1PaGpGNLYNeHfCQDZQzuYxSMEmrcFkaakJ,161593791,"('2013-12-31', 6)",96,1,73,73,0,17122,66789.04762,642760,220,91.25193077,91.25193077,1.250026449,1.250026449,91.25193077,1
1GcwRwkEGZag1M6SZ1waAt3LaYJX8SPXWc,49899931,"('2014-02-07', 10)",105,0.358974359,56,156,1,54158,63193.88372,287098,0,62.96963509,62.97062878,0.094771737,0.264024725,14.78538461,1
19XoVKHHaVxKqqLe5FBbhog3GGG8WPRXU3,117445421,"('2011-10-11', 29)",95,2.142857143,195,91,0,2303.5,29787.43023,740558,0,14.52586772,14.57494201,0.15962492,0.074562966,14.53977831,1
1GS6hqbmHaH87cMitAtm4vf7E33EdK5SF1,31726385,"('2013-12-01', 10)",30,1.023255814,44,43,0,3625,5695.918919,41490,0,79.19711624,79.19711624,1.841793401,1.79993446,79.19711624,1
16CcVj14RNQhLLUnKy7S7QDD1SYsq78Zjs,142322443,"('2012-11-28', 16)",415,2.778181818,764,275,0,4259.5,32377.69531,3832202,0,3064.435806,3064.435969,11.06263929,3.981847871,3042.225806,1
1CZHFhXcfFGGe917VpvmnpVDbefXAYCF48,13363991,"('2013-12-22', 7)",72,0.532786885,65,122,0,734.5,7432.109375,124547,0,42.08017901,42.08029004,0.24165491,0.453569385,29.48201,1
1JgDzsF1ar5j2PaTudkznNPSsEn96Gpyhz,28524064,"('2014-03-25', 6)",134,0.58974359,115,195,0,1852,18702.1875,268681,0,34.25808681,34.25870269,0.126467197,0.214449734,24.66171937,1
1Bgp4b36yfN64RhmLKNEswnwK9getei8tw,106180975,"('2014-04-05', 14)",123,1.214953271,130,107,0,10091,94839.63441,1119816,0,65.87494794,65.87494794,0.615653719,0.506730369,65.87494794,1
1CbDWvuaMEd5gcqJA6yCFbbffnuAeEKVyW,67099173,"('2013-12-26', 7)",172,2.291139241,181,79,0,15155,126038.2121,2299806,248,17.09278208,17.14976546,0.21636433,0.049033063,17.09278208,1
1L9MY4WZWPYayKXYg9Lj2RpX3D393dq3ze,114072266,"('2014-01-20', 8)",86,1.623188406,112,69,0,25276,818901.6154,8632236,0,8.00655375,8.00655375,0.071788296,0.044226718,4.95339241,1
1QhBLxEGxwUmLoLLZodjoc2K2jWS16ghS,44836364,"('2014-01-30', 3)",42,1.03125,33,32,0,7644,50387.43333,388865,2219,50.27173944,50.27173944,1.570991858,1.523386044,50.27173944,1
1BPXxTwuerD4gHizYzrAp14yWTdDWQ1RB9,71842854,"('2012-12-01', 353)",73,1.383928571,465,336,0,0,55355.13333,21927228,0,292.5226576,292.5226576,0.168903094,0.122046106,56.75143944,1
1Btp8rWoWa8ttutoawbBiZnbRNHkaRznqV,20873342,"('2014-01-01', 14)",85,6.578947368,250,38,0,33133,92614.58824,1055606,0,8.20655053,8.2115231,0.204006365,0.031028858,7.75721444,1
17B4a1gUmfQeXcrCeJn1ZgPgcYksUToCnt,58544685,"('2013-10-31', 21)",193,55.38888889,997,18,0,10089,19013.11765,70714,0,92.44243489,104.8427349,5.135690827,0.10515821,104.8427349,1
1M7M9wXMQvyN9rgJmU7tX4g8qGYstBDy9p,81119237,"('2014-04-27', 2)",25,0.5,9,18,1,176290.5,572341.75,1929727,7059,43.30781591,43.30781591,0.232722742,0.107231633,4.34969595,1
13MLa7Xna9LugQ23z8Fqqpg7iQPr1Vk1Ck,6605808,"('2011-06-12', 12)",38,1.020408163,50,49,0,7217,42595.05882,836842,0,29.98975666,29.98975666,0.61203585,0.599795133,29.98975666,1
1BCDoTg8AiUDbQF2kFbG7uJYqPbCqM259V,9422231,"('2013-12-29', 12)",16,0.566666667,17,30,0,7120,78313.9,334089,2357,10.12743081,10.12743081,0.063059289,0.111281098,1.89177866,1
1BMk6C67ao3Q1zeB1oTeYLYwRpG7KZXnqU,129627678,"('2013-12-31', 146)",11,3.695652174,255,69,0,0,99783.86777,8967696,0,13.37099505,13.37142532,0.118983103,0.032197115,8.21026436,1
17GqF7Ghg2dUAYeuNzwpu7Zvm8zNnkbmrC,5635178,"('2011-06-02', 9)",47,1.119402985,75,67,0,13264,20437.03704,109127,2006,18.38,18.38,0.274328358,0.245066667,18.38,1
13WMxbyWF95dWq29eMutGPUFzaWtC2HLFf,12415259,"('2013-11-13', 47)",81,0.73553719,356,484,0,1080,11734.80126,667725,0,613.2215864,613.2215864,0.227013377,0.308636164,109.8744743,1
18AdYERwW1Fpj6ox3nuALGiuVVUgmZbQwK,21487454,"('2010-11-23', 26)",171,2.304812834,431,187,0,13705,41126.0099,291511,0,25210.65345,25210.65345,134.8163286,58.49339547,25210.65345,1
1Mf478S7eWk7SmjJ7XmUX1c65mWFCqCkFK,8021535,"('2015-01-04', 69)",5,1.43902439,59,41,0,384,485.805556,1860,0,2407.906833,2407.906833,0.149531161,0.103911485,6.13077762,1
17U2LQRbraFsogr1ZUFqDD3nSLP7vV3tqC,82919583,"('2013-04-07', 31)",89,1.7875,286,160,0,4049,27076.75573,398295,0,36.54036763,36.54056763,0.228377298,0.127764222,36.54056763,1
1FPPmX5ZqMH7WuW91Z4BXQTCUeWFZqDAFL,30492991,"('2013-11-13', 26)",269,13.26086957,1525,115,0,3376,10471.05042,118043,0,60.59926816,60.59926816,0.143066443,0.010788617,16.45264089,1
1vVutkMjHR2ykCGtbkoBAWoUDPWrNfBFP,56381195,"('2015-06-16', 9)",114,1.076923077,98,91,0,31432,82347.8,1244960,323,74.14295001,74.14295001,0.814757692,0.756560714,74.14295001,1
1PukY3749auH4yU869LEx1Fj8oyAEr2Z7S,17738981,"('2014-01-02', 3)",29,0.181818182,6,33,1,5860,13734.8,35374,663,0.3737775,0.3737775,0.008077663,0.044427145,0.26656287,1
1EPkRAUVJsdSs75PLrjKPtPA3g7p8SEYXX,4015195,"('2011-07-29', 6)",41,1.127659574,53,47,0,20499,24977.9,103588,-67059,39.79859068,39.79859068,0.510608312,0.433746994,23.99859068,1
15PPEhWGC5otEQ9Eof2b54kz8Xgx7LZoKG,56701713,"('2014-06-01', 82)",255,1.222222222,583,477,0,9150,53048.65359,864388,-668,6197.207335,6197.207335,0.077053001,0.061849287,36.75428144,1
15rJBQawszHcJ5DQ1jJH2m2Z21EXKQjgc4,24406995,"('2013-12-28', 4)",56,1,50,50,0,7614,20845.35417,193662,409,95.74,95.74,1.9148,1.9148,95.74,1
1EvZNAcNA7qJCk5mfftzhqpiiJLKY9vWgX,6053092,"('2014-01-16', 3)",15,1,15,15,0,6752.5,12635.42857,48721,534,2.34410637,2.34410637,0.156273758,0.156273758,2.34410637,1
